FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,Sex,Stage,Fgut,Egut,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Decapod_Cambaridae_num,Decapod_Cambaridae_mass,Hemipt_Corixidae_num,Hemipt_Corixidae_mass,Coleo_Dytiscidae_num,Coleo_Dytiscidae_mass,Hemipt_Belostomatidae_num,Hemipt_Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,PelZoop_CladCop_num,PelZoop_CladCop_mass,Odo_Anisoptera_num,Odo_Anisoptera_mass,Odo_Zygoptera_num,Odo_Zygoptera_mass,Dipt_Chaoboridae_num,Dipt_Chaoboridae_mass,Dipt_Chironomidae_num,Dipt_Chironomidae_mass,Dipt_Tipulidae_num,Dipt_Tipulidae_mass,Dipt_Stratiomyidae_num,Dipt_Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Clitellata_Hirudinae_num,Clitellata_Hirudinae_mass,Clitellata_Oligochaeta_num,Clitellata_Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-KSS-34,KSS,S,IMM,N,F,22,0.112,0.089,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21/01/2021,2,0.833333333,,T,
PU-PP-18,PP,I,I,G,M,22,0.415,0.353,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.755176614,,T,
PU-PP-19,PP,I,B,G,F,22,1.121,1.087,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.149634715,,A,
PU-PP-20,PP,I,B,N,F,22,1.449,1.41,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.110773426,,A,
PU-PP-21,PP,I,S,G,F,22,0.301,0.285,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.210498619,,A,
PU-PP-22,PP,I,S,G,M,22,0.465,0.429,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.427451912,,A,
PU-PP-23,PP,I,B,G,F,22,,1.242,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,,,A,
PU-PP-24,PP,I,I,G,M,22,0.556,0.541,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.104814478,,Angled,
PU-PP-25,PP,I,I,G,M,22,1.146,1.071,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.368858506,,A,
PU-PP-26,PP,I,I,G,M,22,1.329,0.888,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,2.661436331,,A,
PU-PP-27,PP,I,S,G,M,22,0.33,0.293,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.537712542,,A,
PU-PP-28,PP,I,B,N,F,22,2.415,2.329,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.139176592,,A,
PU-PP-29,PP,I,S,G,M,22,0.376,0.345,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.410704822,,A,
PU-PP-30,PP,I,S,G,M,22,0.335,0.323,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.141576215,,A,
PU-PP-31,PP,I,I,G,F,22,1.484,1.426,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.293448014,,A,
PU-PP-32,PP,I,S,G,M,22,0.471,0.448,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.30255196,,A,
PU-PP-33,PP,I,I,G,M,22,0.54,0.508,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.254412466,,A,
PU-PP-34,PP,I,I,G,M,22,0.815,0.692,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,1.005970393,,A,
PU-PP-35,PP,I,I,G,M,22,0.434,0.375,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.612223721,,A,
PU-GBP-31,GBP,I,S,G,M,22,0.292,0.27,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.005,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0,0,0,0,0,0.005,2021-06-02,3,0.297096556,0.364618501,T,1
PU-GBP-32,GBP,I,S,G,M,22,0.211,0.192,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.448960302,0.448960302,T,1
PU-GSP-41,GSP,I,I,G,M,22,0.469,0.423,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0,0,0,0,0.13,2021-05-02,3,0.395222957,1.512157402,T,
PU-GSP-42,GSP,I,S,G,M,22,0.393,0.387,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.075834176,0.075834176,T,
PU-GSP-43,GSP,I,I,G,F,22,0.494,0.467,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002,,,,,1,0.008,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.008,1,0.002,0,0,0,0,0,0,0,0,0,0,0.01,2021-05-02,3,0.238326419,0.326595463,T,
PU-GSP-44,GSP,I,I,G,M,22,0.461,0.448,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.116591928,0.116591928,T,
PU-GSP-45,GSP,I,I,G,M,22,0.614,0.596,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.127750177,0.127750177,T,
PU-GSP-46,GSP,I,S,G,F,22,0.231,0.222,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.143563567,0.143563567,T,
PU-GSP-47,GSP,I,S,G,M,22,0.239,0.215,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,0,0,0,0,0,0,0.008,2021-05-02,3,0.450281426,0.600375235,T,
PU-GSP-48,GSP,S,IMM,G,F,22,0.149,0.14,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.250487058,0.250487058,T,
PU-GSP-49,GSP,S,IMM,G,F,22,0.137,0.128,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.263466042,0.263466042,T,
PU-GSP-50,GSP,S,IMM,N,M,22,0.125,0.113,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.449943757,0.449943757,T,
PU-GSP-51,GSP,S,IMM,N,F,10,0.108,0.1,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.27729636,0.27729636,T,
PU-GSP-52,GSP,I,S,G,M,22,0.303,0.269,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-06-02,3,0.483366506,0.540233153,T,1
PU-GSP-53,GSP,I,S,G,M,22,0.332,0.315,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.202888173,0.202888173,T,2
PU-GSP-54,GSP,I,S,G,F,22,0.228,0.201,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.001,2021-06-02,3,0.433874337,0.449943757,T,1
PU-GSP-55,GSP,I,S,G,M,22,0.215,0.197,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.354609929,0.354609929,T,1
PU-GSP-56,GSP,I,S,G,M,22,0.216,0.195,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.420926037,0.420926037,T,1
PU-GSP-57,GSP,I,IMM,G,M,22,0.152,0.142,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.291970803,0.291970803,T,1
PU-GSP-58,GSP,S,IMM,N,F,22,0.078,0.065,F,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.004,2021-06-02,3,0.725041829,0.948131623,T,1
PU-KSB-18,KSB,I,S,G,M,22,0.458,0.364,F,,,,,,,,,,,,,,,,,,,,,,,,,2,0.018,9,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.062,0,0,0,0,0,0,0,0,0.062,2021-11-02,3,1.217143597,2.019940438,T,3
PU-KSB-19,KSB,S,IMM,N,F,22,0.126,0.103,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-11-02,3,0.839109814,0.985041955,T,3
PU-KSB-20,KSB,I,S,G,M,22,0.213,0.166,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.017,,,,,1,0.006,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.006,10,0.017,0,0,0,0,0,0,0,0,0,0,0.023,2021-11-02,3,1.106142622,1.647446458,T,2
PU-KSB-21,KSB,I,IMM,G,M,22,0.164,0.139,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0.009,0,0,0,0,0,0,0,0,0,0,0.009,2021-11-02,3,0.61591525,0.83764474,T,3
PU-KSB-22,KSB,I,S,G,F,22,0.187,0.16,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.006,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0.006,0,0,0,0,0,0,0,0,0,0,0.006,2021-11-02,3,0.582147477,0.711513583,T,3
PU-KSB-23,KSB,I,S,G,M,22,0.23,0.179,F,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.031,0,0,0,0,0,0,0,0,0.031,2021-11-02,3,1.138392857,1.830357143,T,3
PU-KSB-24,KSB,I,IMM,G,F,20,0.23,0.138,F,,,4,0.01,,,,,,,,,,,,,,,,,,,,,,,2,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.048,0,0,4,0.01,0,0,0,0,0.058,2021-11-02,3,2.919708029,4.760393526,T,3
PU-KSB-25,KSB,S,IMM,N,M,22,0.169,0.123,F,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.015,,,3,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,3,0.015,0,0,0,0,0,0,0,0,0.022,2021-11-02,3,1.687454145,2.494497432,T,3
PU-KSB-26,KSB,S,IMM,G,M,20,0.115,0.096,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.001,,,3,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.007,1,0.001,0,0,0,0,0,0,0,0,0.008,2021-11-02,3,0.667603654,0.94869993,T,2
PU-KSB-27,KSB,S,IMM,N,M,22,0.14,0.117,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.012,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,0.012,0,0,0,0,0,0,0,0,0,0,0.012,2021-11-02,3,0.941080196,1.43207856,T,3
PU-KSB-28,KSB,S,IMM,N,F,22,0.173,0.135,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.006,,,4,0.005,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.005,1,0.006,0,0,0,0,0,0,0,0,0.011,2021-11-02,3,1.228183581,1.583710407,T,3
PU-KSB-29,KSB,S,IMM,N,M,22,0.143,0.115,F,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.02,0,0,0,0,0,0,0,0,0.02,2021-11-02,3,0.984875132,1.688357369,T,3
PU-KSB-30,KSB,S,IMM,N,M,20,0.184,0.126,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.037,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,16,0.037,0,0,0,0,0,0,0,0,0,0,0.037,2021-11-02,3,1.956155143,3.204047218,T,3
PU-KSB-31,KSB,S,IMM,N,M,22,0.148,0.111,F,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.024,0,0,0,0,0,0,0,0,0.024,2021-11-02,3,1.393072289,2.296686747,T,3
PU-KSB-32,KSB,S,IMM,N,M,20,0.192,0.117,F,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.041,,,3,0.005,,,,,,,1,0.004,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.004,0,0,3,0.005,10,0.041,0,0,0,0,0,0,0,0,0.05,2021-11-02,3,3.05997552,5.0999592,T,3
PU-KSB-33,KSB,S,IMM,N,M,20,0.105,0.068,F,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.016,0,0,0,0,0,0,0,0,0.016,2021-11-02,3,1.765267176,2.528625954,T,1
PU-KSB-34,KSB,S,IMM,N,M,10,0.05,0.047,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-02,3,0.270027003,0.270027003,T,3
PU-KSB-35,KSB,S,IMM,N,F,20,0.065,0.054,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,0,0,0,0,0,0,0,0,0,0,0.004,2021-11-02,3,0.714285714,0.974025974,T,2
PU-KSB-36,KSB,S,IMM,N,F,10,0.057,0.039,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.008,0,0,0,0,0,0,0,0,0,0,0.008,2021-11-02,3,1.825557809,2.636916836,T,3
PU-KSS-35,KSS,I,IMM,G,M,22,0.137,0.126,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-02,3,0.311173975,0.311173975,T,2
PU-KSS-36,KSS,I,IMM,G,M,10,0.178,0.15,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-02,3,0.749464668,0.749464668,T,2
PU-KSS-37,KSS,I,IMM,G,M,10,0.156,0.119,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.015,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,2021-09-02,3,0.908421311,1.276700221,T,2
PU-KSS-38,KSS,I,IMM,G,M,22,0.157,0.122,F,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0.013,2021-09-02,3,0.782997763,1.073825503,T,2
PU-KSS-39,KSS,S,IMM,N,F,22,0.102,0.071,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.015,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.015,0,0,0,0,0,0,0,0,0,0,0.015,2021-09-02,3,1.277823578,1.896125309,T,3
PU-KSS-40,KSS,S,IMM,G,F,22,0.097,0.084,F,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.001,2021-09-02,3,0.386904762,0.416666667,T,3
PU-KSS-41,KSS,I,IMM,G,M,22,0.145,0.116,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-02,3,0.81369248,0.81369248,T,3
PU-KSS-42,KSS,I,IMM,G,F,22,0.134,0.107,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.008,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.008,0,0,0,0,0,0,0,0,0,0,0.008,2021-10-02,3,0.710713346,0.921295078,T,3
PU-KSS-43,KSS,S,IMM,N,F,22,0.117,0.105,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-02,3,0.371517028,0.371517028,T,3
PU-KSS-44,KSS,I,IMM,G,M,22,0.156,0.137,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-02,3,0.502778513,0.502778513,T,3
PU-KSS-45,KSS,S,IMM,N,F,20,0.09,0.064,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-02,3,1.123110151,1.123110151,T,3
PU-KSS-46,KSS,I,IMM,G,M,22,0.16,0.13,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-02,3,0.753768844,0.753768844,T,3
PU-PP-36,PP,I,B,N,M,22,1.003,0.931,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2021-05-02,3,0.303260045,0.513857299,A,2
PU-PP-37,PP,I,I,G,F,22,0.48,0.367,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,2021-05-02,3,1.181266987,2.111645411,A,1
PU-PP-38,PP,I,S,G,M,22,0.275,0.25,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,0,0,0,0,0,0,0.003,2021-05-02,3,0.480584391,0.538254517,A,3
PU-PP-39,PP,I,I,G,M,22,0.421,0.407,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.134035424,0.134035424,A,3
PU-PP-40,PP,I,I,G,F,22,0.747,0.726,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.124363378,0.124363378,A,2
PU-PP-41,PP,I,I,G,M,22,0.416,0.395,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-02,3,0.220611409,0.220611409,A,3
PU-PP-42,PP,I,B,N,F,22,2.143,1.766,F,,,,,,,,,,,,,,,,,,,,,,,,,2,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.266,0,0,0,0,0,0,0,0,0.266,2021-05-02,3,1.289241502,2.198892005,A,3
PU-PP-43,PP,I,I,G,M,22,0.39,0.333,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02,3,0.6139595,0.6139595,A,2
