FishCode,FishCode2,TLEN,FLEN,RWT,Liver,Gonad,Pond,Sex,Stage,Fgut,Egut,Fullness,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-GSP-68,PU-GSP-68,70,66,5.755,0.152,0.009,GSP,M,22,0.218,0.209,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.156385752,0.156385752,T,2
PU-KSS-11,PU-KSS-11,66,61,4.337,0.074,0.069,KSS,F,22,0.248,0.209,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21/12/2020,1,0.899239105,,,
PU-GSP-66,PU-GSP-66,69,65,5.274,0.181,0.023,GSP,M,22,0.229,0.211,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.341296928,0.341296928,T,2
PU-KSS-6,PU-KSS-6,70,66,5.217,0.105,0.007,KSS,M,22,0.217,0.211,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21/12/2020,1,0.115008626,,,
PU-KSS-68,PU-KSS-68,77,73,5.583,0.142,1.223,KSS,F,30,0.244,0.212,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0.015,20/5/2021,10,0.573168547,0.841841304,T,3
PU-GSP-151,PU-GSP-151,70,66,5.287,0.17,0.049,GSP,F,23,0.239,0.214,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,0,0,0,0,0,0,0.014,3/4/2021,7,0.472857953,0.737658407,T,1
PU-GSP-47,PU-GSP-47,69,65,5.33,0.139,0.01,GSP,M,22,0.239,0.215,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,0,0,0,0,0,0,0.008,5/2/2021,3,0.450281426,0.600375235,T,
PU-PP-80,PU-PP-80,72,67,5.593,0.159,0.093,PP,F,22,0.247,0.216,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.009,1,0.003,0,0,0,0,0,0,0,0,0.012,5/3/2021,5,0.554264259,0.768818166,T,3
PU-GSP-90,PU-GSP-90,74,70,6.034,0.103,0.102,GSP,F,22,0.238,0.218,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.331455088,0.331455088,T,2
PU-PP-106,PU-PP-106,73,70,5.611,0.109,0.098,PP,F,22,0.228,0.218,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.178221351,0.178221351,T,2
PU-GSP-67,PU-GSP-67,73,68,6.251,0.181,0.103,GSP,F,22,0.23,0.221,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.143976964,0.143976964,T,1
PU-GSP-283,PU-GSP-283,68,64,5.198,0.071,0.009,GSP,M,40,0.283,0.222,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,1/8/2021,15,1.17352828,1.923816853,T,1
PU-GSP-46,PU-GSP-46,74,70,6.269,0.133,0.111,GSP,F,22,0.231,0.222,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2/2021,3,0.143563567,0.143563567,T,
PU-PP-82,PU-PP-82,75,71,5.843,0.123,0.115,PP,F,22,0.229,0.222,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.119801472,0.119801472,T,4
PU-GSP-100,PU-GSP-100,72,69,5.699,0.118,0.008,GSP,M,22,0.23,0.223,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.122828566,0.122828566,T,1
PU-GSP-269,PU-GSP-269,78,73,8.709,0.114,0.302,GSP,F,30,0.248,0.225,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/7/2021,13,0.264094615,0.264094615,T,1
PU-GSP-271,PU-GSP-271,72,69,6.737,0.093,0.258,GSP,M,30,0.232,0.225,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/7/2021,13,0.103903815,0.103903815,T,2
PU-PP-51,PU-PP-51,75,71,5.265,0.085,0.01,PP,M,22,0.255,0.225,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.019,0,0,0,0,0,0,0,0,0,0,0.019,20/2/2021,4,0.56980057,0.930674264,T,3
PU-KSB-41,PU-KSB-41,72,68,5.325,0.114,0.006,KSB,M,20,0.231,0.226,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.093896714,0.093896714,T,3
PU-PP-178,PU-PP-178,77,73,7.806,0.175,0.548,PP,F,30,0.267,0.226,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0.03,8/6/2021,11,0.525236997,0.909556751,T,3
PU-PP-162,PU-PP-162,64,61,4.757,0.114,0.208,PP,F,30,0.254,0.227,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.012,0,0,0,0,0,0,0,0,0,0,0.012,18/5/2021,10,0.567584612,0.81984444,T,3
PU-PP-214,PU-PP-214,73,68,6.075,0.076,0.066,PP,F,40,0.245,0.227,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/7/2021,14,0.296296296,0.296296296,T,3
PU-GSP-102,PU-GSP-102,73,70,6.22,0.13,0.012,GSP,M,22,0.24,0.228,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.192926045,0.192926045,T,2
PU-GBP-26,PU-GBP-26,71,65,5.735,0.118,0.073,GBP,F,22,0.238,0.229,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/01/2021,2,0.156931125,,T,
PU-GSP-197,PU-GSP-197,62,59,4.137,0.099,0.129,GSP,F,30,0.295,0.229,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,4/5/2021,9,1.595358956,2.876480541,T,1
PU-PP-108,PU-PP-108,71,66,5.082,0.123,0.009,PP,M,22,0.233,0.229,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.07870917,0.07870917,T,3
PU-PP-180,PU-PP-180,75,71,7.052,0.086,0.069,PP,M,30,0.34,0.229,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.067,0,0,0,0,0.067,8/6/2021,11,1.574021554,2.524106636,T,1
PU-PP-71,PU-PP-71,76,71,6.705,0.297,0.019,PP,M,22,0.259,0.229,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.447427293,0.447427293,T,3
PU-PP-128,PU-PP-128,70,66,5.382,0.186,0.112,PP,F,23,0.255,0.233,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,0.008,15/4/2021,8,0.408769974,0.557413601,T,3
PU-GBP-10,PU-GBP-10,71,62,5.611,0.12,0.002,GBP,M,22,0.274,0.234,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.712885404,,,
PU-GSP-191,PU-GSP-191,63,59,4.242,0.084,0.062,GSP,M,30,0.266,0.235,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.038,0,0,0,0,0,0,0,0,0,0,0.019,4/5/2021,9,0.730787364,1.178689298,T,1
PU-KSS-58,PU-KSS-58,67,64,4.875,0.171,0.313,KSS,F,30,0.258,0.237,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6/5/2021,9,0.430769231,0.430769231,T,3
PU-GBP-24,PU-GBP-24,71,65,5.44,0.119,0.008,GBP,M,22,0.254,0.239,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/01/2021,2,0.275735294,,T,
PU-KSS-47,PU-KSS-47,68,63,4.538,0.117,0.012,KSS,M,22,0.328,0.24,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.053,0,0,1,0.018,0,0,0,0,0.071,7/4/2021,7,1.939180256,3.503746144,T,3
PU-PP-64,PU-PP-64,74,70,5.67,0.178,0.094,PP,F,22,0.295,0.241,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.039,0,0,0,0,0,0,0,0,0,0,0.039,21/2/21,4,0.952380952,1.64021164,T,3
PU-PP-48,PU-PP-48,84,79,8.321,0.176,0.13,PP,F,22,0.264,0.243,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0.004,7/2/2021,3,0.252373513,0.300444658,A,3
PU-GBP-28,PU-GBP-28,65,60,4.819,0.121,0.048,GBP,F,22,0.256,0.245,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/01/2021,2,0.228263125,,T,
PU-PP-81,PU-PP-81,73,,6.116,0.168,0.013,PP,M,22,0.298,0.245,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,1,0.008,0,0,0,0,0,0,0,0,0.03,5/3/2021,5,0.866579464,1.357096141,T,3
PU-PP-207,PU-PP-207,72,68,6.526,0.089,0.017,PP,M,40,0.283,0.247,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.019,0,0,0,0,0.019,16/7/2021,14,0.551639595,0.842782715,T,3
PU-GSP-254,PU-GSP-254,72,68,6.311,0.066,0.008,GSP,M,40,0.32,0.25,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035,0,0,0,0,0.035,22/6/2021,12,1.109174457,1.663761686,T,1
PU-PP-38,PU-PP-38,72,69,5.202,0.097,0.01,PP,M,22,0.275,0.25,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,0,0,0,0,0,0,0.003,5/2/2021,3,0.480584391,0.538254517,A,3
PU-GSP-127,PU-GSP-127,70,66,5.893,0.148,0.012,GSP,M,22,0.379,0.251,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,16,0.077,0,0,0,0,0,0,0,0,0,0,0.089,17/3/2021,6,2.172068556,3.682334974,T,1
PU-KSB-40,PU-KSB-40,75,70,5.886,0.143,0.059,KSB,F,22,0.262,0.254,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.135915732,0.135915732,T,3
PU-GSP-195,PU-GSP-195,65,61,4.637,0.135,0.07,GSP,M,30,0.318,0.255,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,4/5/2021,9,1.35863705,2.436920423,T,1
PU-GSP-232,PU-GSP-232,76,72,7.659,0.093,0.032,GSP,M,30,0.386,0.255,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.103,0,0,0,0,0,0,0,0,0,0,0.103,6/6/2021,11,1.710406058,3.055229142,T,2
PU-KSS-8,PU-KSS-8,72,67,6.201,0.112,0.005,KSS,M,22,0.265,0.256,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21/12/2020,1,0.145137881,,,
PU-KSS-62,PU-KSS-62,69,65,4.877,0.119,0.215,KSS,F,30,0.371,0.257,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.098,0,0,0,0,0,0,0,0,0,0,0.098,8/5/2021,9,2.337502563,4.346934591,T,3
PU-PP-105,PU-PP-105,74,70,5.674,0.116,0.013,PP,M,22,0.355,0.257,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.03,0,0,0,0,0,0.012,0,0,0,0,0.042,18/3/2021,6,1.727176595,2.467395136,T,2
PU-GSP-190,PU-GSP-190,66,62,4.987,0.137,0.221,GSP,F,30,0.32,0.259,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0,0.051,4/5/2021,9,1.223180269,2.245839182,T,1
PU-GSP-24,PU-GSP-24,68,65,5.229,0.158,0.103,GSP,F,22,0.287,0.26,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.516351119,,T,
PU-GBP-6,PU-GBP-6,72,67,6.045,0.155,0.005,GBP,M,22,0.286,0.261,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.41356493,,,
PU-GSP-30,PU-GSP-30,69,66,5.809,0.159,0.076,GSP,F,22,0.304,0.263,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.705801343,,T,
PU-KSB-39,PU-KSB-39,75,71,6.073,0.114,0.057,KSB,F,22,0.351,0.263,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.058,0,0,0,0,0,0,0,0,0.058,21/2/21,4,1.44903672,2.404083649,T,3
PU-PP-146,PU-PP-146,66,63,4.653,0.089,0.058,PP,M,30,0.273,0.263,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0.003,5/5/2021,9,0.214915109,0.279389641,T,2
PU-GSP-129,PU-GSP-129,76,72,6.993,0.218,0.124,GSP,F,22,0.299,0.267,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.016,0,0,0,0,0,0,0,0,0,0,0.016,17/3/2021,6,0.457600458,0.686400686,T,1
PU-PP-77,PU-PP-77,77,73,6.369,0.143,0.012,PP,M,22,0.299,0.267,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,0,0,0,0,0,0,0,0,0,0,0.014,5/3/2021,5,0.502433663,0.722248391,T,3
PU-GBP-5,PU-GBP-5,74,70,6.553,0.122,0.089,GBP,F,22,0.281,0.269,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.183122234,,,
PU-GSP-52,PU-GSP-52,78,74,7.034,0.136,0.012,GSP,M,22,0.303,0.269,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.004,0,0,0,0,0,0,0,0,0,0,0.004,6/2/2021,3,0.483366506,0.540233153,T,1
PU-GBP-31,PU-GBP-31,77,73,7.405,0.181,0.008,GBP,M,22,0.292,0.27,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0,0,0,0,0,0.005,6/2/2021,3,0.297096556,0.364618501,T,1
PU-PP-226,PU-PP-226,81,72,8.697,0.123,0.03,PP,M,40,0.361,0.27,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.038,0,0,0,0,0,0,0,0,0,0,0.038,1/8/2021,15,1.046337818,1.483270093,T,3
PU-PP-65,PU-PP-65,75,70,7.561,0.15,0.124,PP,F,22,0.288,0.271,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.224837984,0.224837984,T,3
PU-GBP-14,PU-GBP-14,73,70,6.538,0.156,0.007,GBP,M,22,0.282,0.272,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/01/2021,2,0.152951973,,T,
PU-GSP-222,PU-GSP-222,65,62,5.091,0.141,0.282,GSP,F,30,0.379,0.273,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,18/5/2021,10,2.082105677,3.712433707,T,2
PU-KSB-109,PU-KSB-109,69,65,5.331,0.048,0.006,KSB,M,10,0.346,0.273,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.057,0,0,0,0,0.057,23/6/2021,12,1.36934909,2.438566873,T,2
PU-KSS-61,PU-KSS-61,70,67,5.503,0.272,0.577,KSS,F,30,0.281,0.274,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/5/2021,9,0.127203344,0.127203344,T,3
PU-PP-175,PU-PP-175,79,75,8.474,0.156,1.091,PP,F,30,0.286,0.274,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/6/2021,11,0.141609629,0.141609629,T,2
PU-PP-224,PU-PP-224,73,67,6.47,0.092,0.009,PP,M,40,0.324,0.275,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,1/8/2021,15,0.757341577,0.973724884,T,3
PU-PP-189,PU-PP-189,84,79,10.073,0.114,0.141,PP,M,30,0.284,0.277,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/6/2021,12,0.069492703,0.069492703,T,3
PU-PP-69,PU-PP-69,80,75,8.077,0.151,0.012,PP,M,22,0.289,0.28,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/2/21,4,0.11142751,0.11142751,T,3
PU-GSP-128,PU-GSP-128,73,68,6.595,0.189,0.012,GSP,M,22,0.44,0.281,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.126,0,0,0,0,0,0,0,0,0,0,0.126,17/3/2021,6,2.410917362,4.321455648,T,1
PU-PP-49,PU-PP-49,82,77,7.933,0.191,0.013,PP,M,22,0.388,0.281,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.075,0,0,0,0,0.075,7/2/2021,3,1.348796168,2.294214043,A,3
PU-GSP-134,PU-GSP-134,73,69,6.761,0.156,0.013,GSP,M,22,0.424,0.282,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.09,0,0,0,0,0,0,0,0,0,0,0.09,17/3/2021,6,2.100281024,3.431445053,T,1
PU-PP-21,PU-PP-21,80,75,7.601,0.183,0.154,PP,F,22,0.301,0.285,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.210498619,,A,
PU-PP-67,PU-PP-67,84,79,8.252,0.186,0.023,PP,M,22,0.344,0.285,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.023,1,0.007,0,0,0,0,0,0,0,0,0.03,21/2/21,4,0.714978187,1.078526418,T,3
PU-PP-15,PU-PP-15,73,68,6.189,0.116,0.04,PP,M,22,0.304,0.287,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.274680885,,,
PU-PP-57,PU-PP-57,81,76,7.51,0.169,0.014,PP,M,22,0.331,0.287,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.03,0,0,0,0,0,0,0,0,0,0,0.03,20/2/2021,4,0.585885486,0.985352863,T,3
PU-GSP-133,PU-GSP-133,72,68,5.864,0.152,0.098,GSP,F,22,0.339,0.288,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.024,0,0,0,0,0,0,0,0,0,0,0.024,17/3/2021,6,0.869713506,1.27899045,T,2
PU-GSP-230,PU-GSP-230,78,74,9.992,0.331,1.503,GSP,F,30,0.481,0.293,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,0,0,0,0,6,0.126,0,0,0,0,0.135,6/6/2021,11,1.881505204,3.232586069,T,1
PU-PP-100,PU-PP-100,77,73,6.581,0.145,0.106,PP,F,22,0.305,0.293,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.182343109,0.182343109,T,3
PU-PP-27,PU-PP-27,78,74,6.881,0.202,0.011,PP,M,22,0.33,0.293,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.537712542,,A,
PU-PP-75,PU-PP-75,76,70,6.485,0.156,0.013,PP,M,22,0.326,0.296,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012,0,0,0,0,0,0,0,0,0,0,0.012,5/3/2021,5,0.462606014,0.647648419,T,3
PU-GSP-260,PU-GSP-260,77,73,8.459,0.089,0.008,GSP,M,40,0.334,0.297,F,0,0,0,0,0,0,0,0,0,0,1,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022,0,0,0,0,0.022,22/6/2021,12,0.437403948,0.697481972,T,1
PU-PP-160,PU-PP-160,71,67,6.466,0.17,0.396,PP,F,30,0.347,0.298,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.019,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,0.027,18/5/2021,10,0.757810084,1.175378905,T,3
PU-GSP-229,PU-GSP-229,83,78,10.515,0.169,0.572,GSP,F,30,0.314,0.299,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6/6/2021,11,0.142653352,0.142653352,T,2
PU-PP-147,PU-PP-147,69,65,5.525,0.116,0.028,PP,M,30,0.304,0.299,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,9,0.090497738,0.090497738,T,2
PU-PP-186,PU-PP-186,89,83,11.681,0.239,0.924,PP,F,30,0.308,0.299,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/6/2021,12,0.077048198,0.077048198,T,3
PU-GSP-147,PU-GSP-147,76,72,7.051,0.208,0.155,GSP,F,23,0.369,0.301,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,3/4/2021,7,0.964402212,1.318961849,T,1
PU-GSP-36,PU-GSP-36,73,69,6.658,0.16,0.019,GSP,M,22,0.319,0.302,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.255331932,,T,
PU-KSS-63,PU-KSS-63,68,65,4.961,0.147,0.284,KSS,F,30,0.335,0.302,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.02,0,0,0,0,0,0,0,0,0,0,0.02,8/5/2021,9,0.66518847,1.068332997,T,3
PU-PP-73,PU-PP-73,77,68,6.938,0.156,0.012,PP,M,22,0.311,0.303,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.115307005,0.115307005,T,4
